Timestamp,Bit Error Rate,Pulse Duration,Rise Time,Fall Time,Jitter,Amplitude,Frequency,Signal Strength,Phase,Polarization,SNR,C/N,Anomaly,anomaly_pred
244,8.506376051647681e-06,48.05110311096604,8.905349302416823,10.611667047986636,-0.009152733664936045,0.6569217533893393,131938618.75364937,-48.648298524860856,1.0516743240930149,1,10.767509660460934,30.227310633881373,0,0
245,9.50557205064934e-06,45.33110243181902,9.968603805532892,8.683675394042023,-0.0075486519199349554,0.9037118937399158,76863482.44110565,-37.36458122176056,-2.6987724252157035,0,8.461131801373156,20.902373859932176,0,0
246,4.176037315850028e-06,50.74715666951233,9.630183853350044,10.219231392357074,0.005252442648415932,1.2067428283374646,57487979.683244295,-40.71485558263614,-2.000197381066114,0,15.82575214537249,16.73076998496005,0,0
247,8.593614783188362e-06,52.63336285615886,11.25463079832803,8.78517098352022,-0.07464082189411197,1.2855462502259036,119851103.86973786,-38.65682372562851,2.9376784612688045,1,34.41371292399129,43.52645336547914,0,1
248,8.24777648943852e-06,57.195681707421784,9.37361531264049,9.836305854669574,0.09957350705695359,1.0415552677911046,119698541.696067,-32.48331020847802,2.7280875882157014,0,36.53614529112932,41.6102658796859,0,0
249,6.096809166765415e-06,48.878825735606746,11.046915766117356,11.627801716362548,-0.16002892028984755,1.2178532718578776,59657603.264526136,-59.86672258257966,1.3997840465790166,1,12.838813072172837,27.56075332535347,0,0
250,7.222550519491336e-06,57.32254334934078,9.836843303433962,9.235922730541535,0.09631784032852483,0.641187698536043,92374519.9485356,-40.99040832184622,-1.2959795535572498,0,41.21981679996038,28.061338212507316,0,0
251,3.4394993812818456e-06,49.66057300820602,9.855541956591374,8.144957759579992,0.06599532123628728,0.9175166429862773,99194944.66812381,-48.86010688447205,-2.004752120451034,0,10.336090349836674,33.47980017647047,0,0
252,8.8358823368695e-06,51.40200016470045,8.18999040855542,9.445543039660965,0.09343326343054192,1.004048349175234,79850447.5450239,-49.62673767094228,1.7628899737265673,0,13.52129561579875,43.5611794646071,0,0
253,6.9005087749054995e-06,56.531494889040545,8.769352645512274,10.583141134861522,0.11603579302672301,0.9321518365288827,38432203.87393011,-32.33193424141952,1.4159238883777512,1,30.509129780031646,20.401344114907932,0,0
254,1.121262990095283e-05,48.77799627037004,8.040236275650496,9.323329711588514,-0.20220653144793552,1.0411047841566976,132090269.35802507,-59.22497677007334,-1.640825422430223,0,47.1147455659655,12.246390904527694,0,1
255,6.371374092458881e-06,54.718872088110714,9.035279234433863,11.367287510061203,0.04791135473780354,0.9435911602709962,117716635.23816973,-56.837028235479096,2.9708999014198163,0,15.55369370839951,8.8048502890412,0,0
256,1.9045988122038017e-06,50.83491938969577,12.870067737451238,8.558693621342806,-0.18494478756157773,1.09169755257196,44629846.41002001,-31.47681861142624,0.1358111287892294,0,14.319215967691681,18.59367594961493,0,1
257,4.732166524758656e-06,52.58752861917488,10.256117203683138,7.205872259369379,0.05419830853527024,0.6973660704707636,62983625.32504176,-46.855061701915446,0.25279534163983897,1,14.925885106461587,15.842339124521581,0,0
258,8.308863915238803e-06,48.34078830734753,9.676471078045823,10.075198160230649,0.07186997779712612,1.3886072396404607,112106307.96547948,-52.276069516897785,-0.609330468451811,0,13.52447211761892,36.10485419188596,0,0
259,2.7753891161703278e-06,54.49094718784555,10.1897551536301,9.84023830869851,-0.010102018157434401,1.0860536345449592,51448124.37864086,-38.402072804539785,-2.8904143227300727,1,21.539400362084507,14.843840898803009,0,0
260,3.0573797738242003e-06,49.32448477681562,9.445629054779875,9.655360673666756,-0.16666280099927622,0.9624589970519695,111944324.52356695,-44.15632312472407,0.8386407266925082,1,43.309649389917396,17.233717927840225,0,0
261,8.108371003197017e-06,54.23345427206388,9.678598134942543,9.856754718466739,0.08180616586497982,0.9902428106848088,69072191.68197569,-51.893491392220874,-0.44049112127506396,1,11.392916621767865,12.76437440113973,0,0
262,4.4153915339785736e-06,47.90524771473096,10.343663895602194,9.32450552295467,0.1011533443199168,0.6136817500463083,136042882.06150264,-46.48212102643714,2.762548683206444,0,14.46127786745707,7.566608735354306,0,0
263,3.7637128373465266e-06,44.50672417431063,11.039361488246373,10.466346840675659,-0.04340794626946974,1.0588274837739937,95773322.86512117,-45.34707837384363,2.127971222712813,0,10.955322898561915,24.25930326440737,0,0
264,2.6999475999638563e-06,44.726454524334166,10.189619292185876,9.723048738369137,0.005939230130150145,1.1548839100245256,131026960.60718712,-37.08986591776272,-2.298594818801766,1,15.391644690479527,29.663568513452713,0,0
265,6.552081700861903e-06,56.097160053419636,9.519599940780957,10.406604201335638,-0.13303865199771522,0.7536037203921698,71298082.38561808,-56.48752231535957,-1.0796029509782237,0,43.268962155924726,23.99687666973164,0,0
266,2.3673904688186803e-05,52.15959246799993,8.816314234458215,10.795305800522987,0.07995559368452598,1.2557862005237683,128851376.55490468,-51.33131195831068,1.892710982113572,1,14.09557948968879,84.28620469023312,0,1
267,2.567802886144956e-06,47.06322551465885,10.120835781345008,11.016678716313796,-0.10090673224783708,1.3581483009716662,151538563.76161143,-54.58032385927043,0.45022390404021717,0,22.700051898574582,31.655472582961192,0,0
268,9.76196412886899e-06,46.286347650073566,10.176128794864772,9.45926319505733,-0.1465818193667112,0.9578345395348067,126809605.61399214,-57.088141660421044,1.5089987236575393,0,46.498369214311566,26.934154212415866,0,0
269,6.6777042383039476e-06,45.78530688444516,9.921785063712244,9.466400042288964,-0.10025807153187252,0.7926993644246622,102165872.3444209,-52.53315609899526,-0.6159721463483563,0,13.479333580754881,10.83400760825026,0,0
270,8.355874977967993e-06,54.84846195508115,10.35409338554523,10.692765685280927,0.04958083967185442,0.6098099510217176,139087249.77459434,-52.134430045334774,0.6836367563287808,0,14.79487980904084,19.8250728533388,0,0
271,6.537074629504527e-06,46.60101980949638,10.032139316507823,9.533986999872646,-0.013343847796746702,1.1404379145974048,95364356.45136407,-33.83264980211577,0.732946918768747,0,15.707666362033068,26.743831353591855,0,0
272,2.913827267996044e-06,55.887620320226816,11.659009251714693,8.775352437213554,-0.11497588803834335,0.9908441900898507,182528274.98199987,-57.09388173781879,0.08548456707672125,0,15.387274245941423,16.330337652108724,0,0
273,3.952152792591309e-06,45.14769945943857,9.695266954025811,10.371210686051727,0.0905150854271031,1.1112757427981903,100072596.71733852,-63.0203223608034,-1.6211952537379426,1,24.124529525803034,26.261458998361938,0,0
274,5.766219102889106e-06,55.56202672284767,9.164808379135637,9.124891216941377,0.05398600820488876,1.1552419825095186,106758139.13722993,-45.89845117560482,0.8481213166124411,0,20.16641225329703,11.112459086838008,0,0
275,6.590393912781287e-06,54.67296366493919,10.431249943727833,11.087755000684734,0.004692779783867327,1.0246797892046178,77605734.63838601,-48.385145882976964,0.3493082926889248,0,29.823894110327462,22.505538479843263,0,0
276,1.6819979228983805e-05,48.292369324460694,9.60551846453581,9.999936766555365,-0.009264296361453069,0.7530479052186443,77707905.28654425,-38.8959664915041,3.077345301126484,1,20.958946270231966,27.011351565017463,0,0
277,1.5693331268901233e-05,41.41123434265844,10.888044235155702,10.788915893556824,0.11998554593065394,1.1982785646655962,77518751.002729,-33.564557901812464,-0.7512114722343664,0,5.4751787761969055,5.102918924617614,0,1
278,6.46326826575212e-06,40.826798478913204,10.802934525629624,9.039338885387652,-0.06145084440506709,0.7363858622468332,86556852.93761629,-31.333632682015246,1.3406072542717649,0,41.92442463565588,8.896946872826659,0,0
279,6.149544572972864e-06,47.75413209298723,11.217362175719506,9.862159139537335,-0.04203002016082694,1.0211541807241713,87821037.01639278,-62.30752815751724,2.1957633654187223,0,32.303314712521924,14.428822442698614,0,0
280,1.4107215098167285e-05,38.06239855005644,8.390381900432976,9.641593253768626,0.13989665949301963,1.0958293347358776,139003323.22901818,-48.15691857086177,0.8510723941674736,1,42.58253819600478,40.593895108475245,0,1
281,1.0506232717292742e-05,52.77812546473361,8.20676824665616,8.756459110604297,-0.09156057948646973,0.7512371467680091,70958791.47515112,-45.312324203130515,-1.4139052173456637,0,9.754542351713289,8.042711945902072,0,0
282,5.51350058832684e-06,56.83172641523179,9.409491571295778,10.784103865024118,0.08174098988525491,0.8670790754247736,127048815.12425213,-57.753789256160665,1.131549176844298,0,19.976898226532658,11.337046014833946,0,0
283,5.413678900072268e-06,54.37293317782097,9.597882685812985,9.98719480367433,0.17472978650193183,0.9830929531672711,118446501.5231946,-59.68508836471807,-0.16812327043300535,1,17.90222962714407,54.897169506458525,0,0
284,5.635469075712452e-06,51.13556425824422,8.518482441378755,11.077262486443798,-0.10239733080648905,1.284322929777602,161458119.91285154,-67.05394411509239,-1.0075580383396203,1,10.337873183704808,27.8607062663145,0,0
285,5.772293437409541e-06,48.703961186394665,9.92231596791705,10.325901120510977,0.06458812806330827,0.802067709190464,102018278.40069506,-43.309704210339376,0.5496090927150901,0,36.002495117600944,60.19922797384162,0,0
286,1.3983383946815303e-05,59.14230733998052,8.527369964090102,10.884586336740174,-0.15752039923145317,1.101157620266936,123086954.56167498,-51.97587434367999,-0.5524148183868265,1,16.967372336114305,21.584471513815867,0,0
287,4.520760916390489e-06,48.321764644536174,9.53773799352581,11.080685972568418,0.1405331510278894,0.6196570432043385,96079830.09510984,-36.126654561454494,0.9522192011976074,1,12.460577924699871,52.517940496985936,0,0
288,8.726019741694564e-06,60.83048065743682,9.708071893830796,10.94293711248433,-0.040801814681561084,0.9205628199344069,65241800.16204193,-42.57291483302417,2.3937139683259865,1,32.65342995650254,20.631996206629452,0,0
289,1.0620419206994838e-05,51.21310445517387,10.867972420039557,9.708363432258157,-0.04438411621151398,0.8884761686035273,130931827.80617698,-53.54173278020355,-0.384442613741915,1,14.898869930325006,70.97593658912604,0,0
290,7.33888553820551e-06,50.8110411362361,11.549554218314402,10.186115190622449,-0.09475361540533955,0.947597631655232,121319381.39183673,-66.93401180996439,2.8522028107425923,0,8.329599151215572,22.987380717723134,0,0
291,7.117654156906778e-06,58.44553164422412,8.616896977893637,10.250707244151243,0.1097341836668766,1.2012094371929065,89995343.10148183,-54.466010956646535,-2.770298556291146,1,60.432660002610746,17.628481484383215,0,1
292,3.6322404104198907e-06,41.482006471220295,10.58376098578187,8.913852199541317,0.03596451447365034,1.2226367439067467,70909524.571136,-62.99454370415007,1.5221263614392608,1,8.76995431532568,17.2558356789845,0,0
293,6.8899096641616725e-06,51.33684604648948,9.736985210792772,9.873440718884186,-0.12991919973060212,0.8843159337641956,71795853.07138705,-56.934919009207064,-2.919046641692501,1,7.467249018996768,23.19615930873857,0,0
294,5.139744123811205e-06,56.71768506791741,10.952780808807029,6.3722316882909595,-0.0880694889500695,1.0695416843004248,76551154.06598176,-49.94377699732983,-2.6966846177284625,0,22.33302958296256,49.194559259852674,0,0
295,6.434674695907538e-06,49.99446502232009,10.613148418981037,7.455299654625765,0.11281937738868011,1.1558382720888938,99055482.23683582,-56.10695641837563,-2.698739201215505,0,16.953888388581085,34.47486885102816,0,0
296,4.737143489574635e-06,54.89328913305491,9.712928193797367,9.479265607629559,0.08357789255963222,1.0409016630955361,101942615.0384878,-45.2323432269079,-1.1600805587408292,0,97.25768678734887,21.176194412549826,0,0
297,8.044037266038382e-06,51.10186337333264,10.066612919010758,10.317779680934883,-0.010799590636359881,1.0634718255375692,96740521.32453406,-56.44099066864595,0.9911311513914143,1,17.97636389471245,10.376584496288984,0,0
298,1.0311843529127473e-05,59.47692254599687,10.197599436697784,10.832025279880453,0.06356647959809068,0.8908340748310323,115171492.92940842,-55.21760456536246,1.5557247149313085,0,47.902984677999065,11.572075345878707,0,0
299,8.711730105855986e-06,45.906791083239774,9.375145928082597,6.995832533908619,-0.01685322733258378,0.7684103996520375,67078138.15369652,-62.20318066951788,-1.8801640742982366,0,97.90892084691859,76.65425588581675,0,1
300,1.229945160326999e-05,40.107694384121984,8.746298199845906,11.311653208098601,-0.09334656175061842,0.8152128795012012,135402682.6095506,-55.41374576112645,2.1039920445242943,1,34.87761254771385,8.409847918018746,0,0
301,6.813128765946279e-06,47.256850715836016,11.418460478777922,9.056888166854257,-0.02672859092661982,0.7142859961818677,79080075.02061012,-41.580224106472194,-0.0502248707308568,1,24.53311581601057,24.761349213273828,0,0
302,3.6249789401212742e-06,54.20510306062418,11.508751634460062,9.550304043276098,-0.07134739225871543,0.9641095991704631,113234791.08892961,-30.423107525149565,-1.0603209071179642,1,15.761382387628728,22.400897756124824,0,0
303,2.7447131629373257e-06,49.32617202013064,9.961053477051424,10.416988792065093,-0.0296816096495043,1.712616866944213,88033854.66314618,-49.91878026025364,0.2709163725723198,1,27.437726178919185,23.504196581616753,0,0
304,6.929733359651267e-06,45.38427452642437,10.22583843685877,9.237420902991019,0.0186432422173476,1.1020582318407108,58115859.44514477,-48.39903552285461,1.5836630195569867,1,12.224204470881235,22.768498115962092,0,0
305,6.115918983758581e-06,51.14411661434404,9.590062385728542,11.174407584835315,0.014960561202369937,0.9982553783006438,70649147.37743187,-35.60839448754861,1.742393515942232,0,17.283198754404452,13.798281188563742,0,0
306,5.222265289636763e-06,58.44843966434419,10.119891430051334,11.528517291551326,0.1712728697468684,1.1764487714326504,28859586.92415011,-42.850799903423514,-1.9699448685831167,1,26.994739672120595,19.04255537623605,0,1
307,1.0601255276190229e-05,45.38221186467736,9.490702651579173,10.012982984552373,0.0781237702489257,1.0174908952633956,109935078.00171855,-44.30902989530523,0.10373612182494307,0,20.41165761259631,29.824786390231875,0,0
308,8.321481357998481e-06,53.44784875646119,9.854328848075813,10.141360052466826,-0.06699281229043418,0.5974781440132653,136638228.32639682,-54.54021887172934,-0.8789967345868526,1,14.513714170916073,12.006088833570601,0,0
309,7.536480063932649e-06,53.70643952677313,9.711280405570555,10.11415631182135,-0.04047761623470181,0.9994708555259862,138200700.73057696,-57.27618471582615,-0.5003356837985895,1,30.554076738827998,15.983595469662854,0,0
310,1.585203597219761e-05,47.463576844110804,9.136941871598736,9.666728117482778,-0.17183130964631316,1.3319134327327653,123634830.26451421,-52.685665072448245,-0.4507326400497971,0,31.58775224401402,12.00063451491061,0,0
311,6.600677237066079e-06,55.68404619213981,9.246081335780506,11.007910417904423,-0.1932165703611829,0.8453860731003134,88619806.25678915,-40.02531398047077,-0.3100931728360994,0,59.30072158356805,15.93380439585011,0,0
312,7.351312647784946e-06,53.14472732858132,11.505029983074776,8.397711184826381,0.0028471247798646094,0.9260607954990269,69256804.23378873,-53.81227554773959,1.9426567319317964,0,11.52799321176585,14.388455274892689,0,0
313,5.104699573155756e-06,49.894482061455705,10.739442944924924,10.88230746412563,0.04367947045840535,1.0240335212785725,88437036.01403321,-62.04815567720633,-2.0670930457034085,0,27.997627465348355,17.87280569924342,0,0
314,1.1673559991117845e-05,50.22619280557465,10.56714010766372,10.65693226149937,-0.053194186238168,0.8464333906076734,60158913.045126095,-42.403292883250636,2.0228158334828024,0,13.98062794897484,24.549172654769848,0,0
315,2.7263124045475714e-06,37.483009005593004,8.913750789808976,10.12383822264048,0.007766979161583239,0.9451354317925095,64029360.79323334,-47.901281495323104,2.571835805449049,1,5.677466566398591,21.815274113675496,0,0
316,5.7912088363950325e-06,54.520334986114676,8.481612295738222,8.538197901422992,-0.018745707816194033,1.04029593577607,107406892.52587746,-68.29909027948324,0.35896205630729927,0,14.65294989442685,34.26321877705515,0,0
317,3.4776818699002554e-06,52.850262055816394,9.81756766072515,8.857011213423624,-0.1072878658096512,1.1223539952555264,89604052.0066402,-59.35753304055687,-0.8439572964899238,0,34.743143436820475,19.79242034287182,0,0
318,7.597718361765316e-06,49.11104728588359,9.224659610599375,9.772321040052704,-0.08085395183602613,0.8809011982294248,86553679.2865973,-49.314463949246296,1.5643609751859922,1,16.33231584526568,14.201522696862371,0,0
319,1.194410674618926e-05,55.277875294788174,10.054026406673522,10.110730263156226,0.10500103625345279,0.7285435460274159,114284668.3688254,-49.02366377836431,3.092486577150745,1,17.531968464212312,13.562393193513962,0,0
320,5.781004327244877e-06,36.84769493957218,11.504840575763922,10.691436950147535,-0.06910434328606198,1.0153273414026174,95554722.50909838,-50.09228249025235,-0.24108285206788604,0,8.714658392569476,11.007866105708795,0,0
321,9.102673486651131e-06,62.38896368216565,10.418756704058456,10.632420573052814,-0.0790105311052685,1.0193769707634892,113691246.4558859,-53.41111961314423,-2.0042707497919983,1,47.78154861597326,18.685957596548672,0,0
322,4.595648923245448e-06,48.9030472448909,8.751727872557344,9.757567724557402,0.036006835873057245,1.1191057891774927,127672536.58174138,-55.841680438691235,-1.2170677367000071,1,10.208967398350008,11.589671467925559,0,0
323,1.2112277786621771e-05,41.51377929718573,9.743069331013022,10.28114568816341,0.033274917326278616,1.1461529714464658,150749570.8158184,-43.24722946658542,-0.6563026044687366,0,22.374123758558476,8.805930102717342,0,0
324,9.700782669026652e-06,53.48501757698516,10.305058356680059,9.282512257240604,0.1148323037031836,1.0934597830250832,121350642.29192564,-44.61515928412949,1.186923036587002,1,52.0935565891021,25.72873025238257,0,0
325,1.1364579568625586e-05,53.70588027862043,9.360469451236455,9.678631145642747,0.08371289074554084,0.983492113949247,166265400.3107519,-61.171968471619294,1.2632015502273175,1,11.707093604534387,13.558220489964555,0,0
326,6.507355178608305e-06,51.66071235746767,8.614344388937631,11.136115511311132,0.08169819247741389,0.7824933770746156,90763521.81262383,-46.824881558618614,-0.3103966267191103,1,55.11052184329525,11.68739495605228,0,0
327,2.8226750515429624e-06,53.51490592261763,9.302691969104501,10.871775147209211,0.16813435921483932,0.9912020434202496,156060473.735817,-56.210099217299884,2.4363119027261755,0,26.809384949025098,15.43154046415922,0,0
328,2.275607357211376e-06,48.46012593912768,10.56686131724187,10.23485892439198,0.08759481504898474,0.8736551763499737,62491331.52408682,-40.03321687598964,-0.24597367929430147,1,42.7379481344357,14.891705767624869,0,0
329,5.220956996048226e-06,42.47373119044682,10.989842676347045,8.424019848144562,0.005500047715584377,1.2756760625933097,112248056.39205733,-51.223987010859396,-0.3350168888684504,0,18.8020839006613,17.72613274613979,0,0
330,2.8467873204255444e-06,57.57638582025585,8.624151752714841,10.874968582731793,-0.04420563784261128,1.2690131187327267,89697313.67597315,-41.52129764722078,0.487794691349392,1,22.47269868078768,38.54760962095259,0,0
331,5.991337515440854e-06,48.96551395402748,11.202744448263719,10.19853121363756,-0.1036145210844811,1.0718582104210685,76689858.21220544,-42.13392877146787,0.3454346381276654,1,38.99669590241787,19.81457341070308,0,0
332,3.5598951805574124e-06,52.7198215311293,9.572147869316128,10.760058736506867,-0.08725351385457178,1.106510825337002,107371333.01528725,-51.43851410283257,2.909162895431141,1,23.299329097769665,30.01565468435735,0,0
333,5.220581618252844e-06,52.21661547473675,7.475983742111331,11.351673148888276,-0.08733197271809556,1.1046107623630437,117885142.21871331,-58.53943866435832,1.0919626072311548,0,24.055722599895436,19.575386203990334,0,0
334,3.5879494065085483e-06,58.175514989924274,8.249942859633165,11.649218780353939,-0.080755468570755,1.0528962038146226,128191348.39540718,-36.08437139383276,2.7797812188935964,0,7.180502767384588,20.89227497274968,0,1
335,3.531080165355669e-06,49.00547255302592,11.178331518064553,9.793681624850942,0.08108639809983449,1.0541615284937969,107478907.30541226,-36.63709879691018,-0.14466131981866326,1,4.867314356629059,22.775260024735204,0,0
336,3.24582847923488e-06,52.83836168032949,10.344201500276084,10.00596237241689,0.19004178011463302,1.4371830869940532,80336024.11844417,-49.57903248336474,2.327673246471475,1,40.32581158313819,11.622591641867606,0,0
337,3.2098350195983032e-06,53.95526103937908,8.937746409033885,10.0039524329537,-0.10317927566143861,1.2393157168746975,116680171.29392269,-49.471023964671105,-1.5267451863045436,0,18.98522758945835,28.867688839564693,0,0
338,1.1991157667418048e-05,45.370412120828604,9.720059514387422,10.541880093920264,-0.015513167881626594,0.9399675907102185,47730411.32694575,-53.334299425607476,-0.7265126823728578,1,21.460029187554333,32.87709238599934,0,0
339,2.282325532836013e-06,44.163958843904496,9.791001572841937,8.623008878509708,-0.07397946002215915,1.1140667130689783,162442863.02983966,-48.77312598156808,-0.6151427352119057,0,18.992393599159858,43.813089451286714,0,0
340,4.154313996082729e-06,48.753990026927994,9.634541832437405,11.075206499259671,0.04619449554967588,0.6215066424559375,69535154.54585871,-55.988771098708995,0.2484222415794628,0,27.92270850370411,36.53540412489193,0,0
341,8.191971173584787e-06,52.7291102624736,9.87278650300593,8.859312857212732,-0.1787866437931894,0.9742911358559587,84295949.6858284,-46.30933452908592,-2.6075723125684798,1,9.060817231361744,19.50759553035486,0,0
342,3.7767736490131112e-06,47.82240762936207,11.372217982793495,9.738481181831041,-0.0003083657853125284,1.1066136372145223,111859878.34648626,-38.53393686245019,-0.9094822256224915,1,14.217225279591121,29.982105564103435,0,0
343,7.615498089552054e-06,44.527827576725386,10.681139832328675,8.363066283266496,0.0023004526504927995,1.0226714058885877,88220188.4368562,-42.711728608347215,-0.13989420922943197,1,24.434650061792457,79.74234427649718,0,0
344,2.7297511136137958e-06,53.17714931199445,9.486075076612153,9.500274805189283,-0.29232947171948037,1.2221988071806063,77806964.3095061,-47.25723496896367,-1.6260379717778832,0,28.225676393815842,20.89399160981733,0,0
345,6.64520231101551e-06,53.14415531317947,10.05482574472238,9.631144394111681,-0.03175698746869198,0.8203645508937445,120264046.3077397,-54.411590990427946,-0.3101352511644766,1,18.784296912930728,48.55258293893163,0,0
346,4.804856857405045e-06,43.426279718463505,10.05612706004353,10.14699400250921,0.014952960758361895,1.0878287726735998,94939670.39193752,-47.405945836705754,-2.42017105908136,1,26.363308808701472,22.066368070025838,0,0
347,5.1521821011858845e-06,56.92470923547896,9.393962959977188,11.068110833182095,-0.05887059886271311,0.7757173933548729,82541291.54844666,-62.259919485555706,2.8249065056401985,0,31.58102507719469,34.28434592025773,0,0
348,3.631719576996984e-06,54.52320726815877,10.496780712023742,11.140912650270126,-0.10295215724411698,0.9824657632726955,125054375.96817866,-36.89934522465975,0.8715901817982452,1,26.06961330555912,10.983291022286375,0,0
349,2.9853388775375952e-06,55.23344206921474,10.006943308772351,8.440220751338758,-0.0074122362311125735,1.1512087651291552,121024620.30065058,-51.0414207328151,-3.124439497098058,0,43.0299852290303,13.84190729123439,0,0
350,1.5257163844751732e-05,52.00050155835926,9.195370646764356,9.511520630659078,0.07017973992814978,0.8496083408362094,69903246.86642696,-68.26627468439301,-2.4288650099123688,0,30.46835177347603,24.58408168480368,0,0
351,7.131124378173927e-06,47.7900193149644,9.31339377605627,11.066845499446337,-0.14062103984371255,0.7822117065079202,115142551.8471733,-59.5165864003624,-1.6985125957955851,0,27.797909072702343,23.136964931890137,0,0
352,8.912715028487086e-06,60.93885223792499,9.855217867489309,11.660445325167483,-0.06119298414835448,1.062219810684298,75335843.71275431,-48.62643589730046,-1.6729713618203232,1,25.642007297102477,9.881775646841955,0,0
353,1.326241643668369e-05,38.505202245375564,10.565684491289039,10.037913982270423,-0.06455894120939097,1.1079586019712304,77174662.7622073,-37.37283432615079,2.616000024675814,1,17.83540246173864,30.10090931764128,0,0
354,2.1327432512235072e-06,48.83295137245586,11.209960795263022,9.017988270456785,0.015608601702409195,0.7924001106692866,78559005.18738592,-69.3550610519955,0.5137793522266678,0,29.112147212154095,14.576693996211121,0,0
355,2.757299358586015e-05,44.89856362989001,8.910612870610041,10.468839802853505,0.07723478289963942,1.0956588748075178,120554452.8282586,-52.04953002082756,-2.4280705828916105,1,18.757251850222627,35.25974892002287,0,1
356,5.770425287015991e-06,56.806567890516774,11.710852712510674,11.256418809580838,-0.03970000542474737,0.911070758164257,182670848.4191876,-56.504912528487715,-3.1194734010390963,0,13.443437365743746,13.76289415784022,0,0
357,8.164220627451238e-06,50.631990943540394,10.466008432578908,10.1273217697168,-0.05865090969540872,0.8782313981610427,121711978.44940169,-70.87936949610051,-1.3071159275015671,1,27.367895978427068,20.247216419281397,0,0
358,7.842704614775215e-06,46.723916770106065,10.250329665714698,7.846164445073045,0.07758084302838764,1.152840923774848,68641414.6538622,-48.10133898578388,0.1556254232034604,1,24.125983351300057,18.367395509789244,0,0
359,8.663331042127214e-06,43.26329089030832,9.400970139977472,10.63436693073046,-0.05423040247008715,1.0946373341013267,80113824.78408584,-37.856812442351725,-2.3580188597000165,1,18.389976090294194,9.360068440556926,0,0
360,8.127726063398634e-06,48.31166980879476,9.447973442166814,11.446625990067847,-0.10218400543462747,1.0468901346817798,62764838.37081774,-34.84565459821365,-0.3996198248756633,1,41.600346507171224,4.972964456726064,0,0
361,6.482486006333386e-06,44.63821421713173,10.397483996397865,9.890351265136871,-0.0944070671903533,1.079447187235657,98499531.09687527,-53.607839596930276,0.533494122466724,1,8.5475397729166,59.21157235365324,0,0
362,1.1598513398073945e-05,52.065208666056776,9.472456220805025,10.762084207741182,-0.017945785017294248,0.7137213298915954,167757197.7639078,-57.286182520730904,-0.07637190923818071,0,32.917268319818064,32.00953005159495,0,0
363,1.1789284308356412e-05,41.69336938741959,9.5241802343628,10.77466406767599,0.028680021443930157,1.172566621789527,74927174.79731427,-69.79568642282538,1.1919542408433728,0,11.296833095265638,8.615459906393562,0,0
364,1.1570055592771652e-05,46.048125689648316,11.380675788704222,11.072965394508284,0.16091602867684873,0.9108988990372318,59579788.21636287,-53.775221615889166,2.2437819489075057,1,29.870345757957388,20.66451082269712,0,0
365,8.91828799100123e-06,45.2016367288774,9.824590089311615,10.551105220025285,0.16162989104252914,0.8100748175786106,94622928.00673957,-60.998802110691834,0.5084146385602577,1,9.968318525260328,11.35395117802331,0,0
366,7.382809185788433e-06,49.32647064303309,10.586586601499503,10.205059843005586,0.06442128214206312,1.1992761858095626,85580938.05424213,-47.04190602955257,2.4277106363417067,1,19.298949213960352,17.31818408087828,0,0
367,3.894054274289342e-06,60.93490019858258,10.186892775825825,8.787101722193354,-0.0018412697843081414,0.7930315825026552,78429583.81076859,-52.018948068079716,-2.7374535218339524,1,46.69798231288868,13.792849897634134,0,1
368,1.0150805873383787e-06,52.59635592872699,11.317024226613842,8.6955703909708,0.053929485408176873,0.8784038344923024,120309113.08442464,-52.160565456483084,1.507562640555613,0,17.017708397698932,42.96146504579743,0,0
369,1.3797591328621746e-05,43.4267294580476,9.382603095860535,11.572384792938035,0.007076618055435338,1.0890436627071554,74551060.14853232,-62.17077104126915,-2.699217905597468,1,21.583122188261274,18.720574876554195,0,0
370,4.316863965396105e-06,42.73381137891933,10.837067987920298,10.413183534838197,0.019278022059226872,1.0663632409936592,114820036.16441546,-49.30155242909255,1.6068234223377802,1,29.781714287294157,8.413109307519434,0,0
371,7.28941404548562e-06,46.08356793289368,9.63734210286147,9.979852395625592,0.048110114150944516,1.1190686014716333,78400612.61583635,-45.24932533408786,0.0433194070755607,1,31.840178130193166,34.452474006469025,0,0
372,5.597265699496945e-06,57.28930271638083,8.584591800839137,9.693885872400632,-0.10665563457324789,0.8857895626458367,109553993.70903063,-43.71594066324888,-1.3768027864416843,0,40.941734099480136,16.58700922482608,0,0
373,9.00194239354184e-06,48.859646322894974,12.634321578298795,9.0249710120184,0.011291792291820113,0.8913332786526473,82315623.87204318,-40.991369383802066,-3.1077666177460626,0,28.886078502039584,12.096583539644204,0,0
374,3.94580763901976e-06,42.28770708755046,9.652944674061716,12.20694868178804,-0.09502612490456885,0.745243976218501,51006286.9730671,-51.16730370874834,0.8715387285430554,0,17.53707946002521,9.297473580480474,0,0
375,5.499294746493252e-06,58.62087053644673,8.712827293222295,10.919104417136515,0.17913353457054826,0.7877011838021878,83633993.8035951,-41.332733078917975,3.0258787513304393,0,51.942459586097385,15.58157939035384,0,1
376,4.8606815826529915e-06,52.22003198481675,10.499936544781187,9.907142392616933,-0.02520041560223367,0.7799169291928226,93982542.8525487,-53.60765761357578,-1.9663595637267481,0,21.1002780371035,35.56696990355693,0,0
